filename	error
YQRGiH-R6MjQ_10.000_20.000.wav	[0;31mERROR:[0m [youtube] QRGiH-R6MjQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQS-gdydn7f0_10.000_20.000.wav	[0;31mERROR:[0m [youtube] QS-gdydn7f0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQSbFxNqaHlI_20.000_30.000.wav	[0;31mERROR:[0m [youtube] QSbFxNqaHlI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQSe4oIRgOBQ_30.000_40.000.wav	[0;31mERROR:[0m [youtube] QSe4oIRgOBQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQVVZit-FtUE_60.000_70.000.wav	[0;31mERROR:[0m [youtube] QVVZit-FtUE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQXa6xcLL5yQ_10.000_20.000.wav	[0;31mERROR:[0m [youtube] QXa6xcLL5yQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQYGaBlQqd4o_50.000_60.000.wav	[0;31mERROR:[0m [youtube] QYGaBlQqd4o: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQZHwQWRkqDM_250.000_260.000.wav	[0;31mERROR:[0m [youtube] QZHwQWRkqDM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQaCzYQq_c4M_0.000_10.000.wav	[0;31mERROR:[0m [youtube] QaCzYQq_c4M: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQaXc0xCHvOY_30.000_40.000.wav	[0;31mERROR:[0m [youtube] QaXc0xCHvOY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQbFuMMqXhhU_10.000_20.000.wav	[0;31mERROR:[0m [youtube] QbFuMMqXhhU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQbpZmuCH228_160.000_170.000.wav	[0;31mERROR:[0m [youtube] QbpZmuCH228: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQdQhsPru0Jc_220.000_230.000.wav	[0;31mERROR:[0m [youtube] QdQhsPru0Jc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQdVpC-Le234_30.000_40.000.wav	[0;31mERROR:[0m [youtube] QdVpC-Le234: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQfZGapibJDg_50.000_60.000.wav	[0;31mERROR:[0m [youtube] QfZGapibJDg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQfkbwASxFtU_10.000_20.000.wav	[0;31mERROR:[0m [youtube] QfkbwASxFtU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQfy5rlWn4qs_170.000_180.000.wav	[0;31mERROR:[0m [youtube] Qfy5rlWn4qs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQhSIaJjVPBY_70.000_80.000.wav	[0;31mERROR:[0m [youtube] QhSIaJjVPBY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQk6jEZEuVXw_50.000_60.000.wav	[0;31mERROR:[0m [youtube] Qk6jEZEuVXw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQl2041PFSvU_30.000_40.000.wav	[0;31mERROR:[0m [youtube] Ql2041PFSvU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQlcvtERFbpg_110.000_120.000.wav	[0;31mERROR:[0m [youtube] QlcvtERFbpg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQnMaH1MXVFw_30.000_40.000.wav	[0;31mERROR:[0m [youtube] QnMaH1MXVFw: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQp1N2nxrZJc_20.000_30.000.wav	[0;31mERROR:[0m [youtube] Qp1N2nxrZJc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQpSVhD5DrfQ_500.000_510.000.wav	[0;31mERROR:[0m [youtube] QpSVhD5DrfQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQqchVOc3lhY_0.000_10.000.wav	[0;31mERROR:[0m [youtube] QqchVOc3lhY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQrLM26cON4s_80.000_90.000.wav	[0;31mERROR:[0m [youtube] QrLM26cON4s: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQrMp9_fUND4_250.000_260.000.wav	[0;31mERROR:[0m [youtube] QrMp9_fUND4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQskrvf0toXE_240.000_250.000.wav	[0;31mERROR:[0m [youtube] Qskrvf0toXE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQtCdhmsJvxA_0.000_10.000.wav	[0;31mERROR:[0m [youtube] QtCdhmsJvxA: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQtNW0MCKEAQ_30.000_40.000.wav	[0;31mERROR:[0m [youtube] QtNW0MCKEAQ: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQtTrOa55Dvc_8.000_18.000.wav	[0;31mERROR:[0m [youtube] QtTrOa55Dvc: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQtdAzXdmBP4_90.000_100.000.wav	[0;31mERROR:[0m [youtube] QtdAzXdmBP4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQuWR64Wl0J8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] QuWR64Wl0J8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQvGOl7BfUW4_70.000_80.000.wav	[0;31mERROR:[0m [youtube] QvGOl7BfUW4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQwv3ZgYinDo_10.000_20.000.wav	[0;31mERROR:[0m [youtube] Qwv3ZgYinDo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQx_d7soJ-B4_10.000_20.000.wav	[0;31mERROR:[0m [youtube] Qx_d7soJ-B4: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YQzvGuwu0wP8_30.000_40.000.wav	[0;31mERROR:[0m [youtube] QzvGuwu0wP8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YR27Vp9go7tU_40.000_50.000.wav	[0;31mERROR:[0m [youtube] R27Vp9go7tU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YR2H2xVVjmD0_450.000_460.000.wav	[0;31mERROR:[0m [youtube] R2H2xVVjmD0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YR6CFuOkc5bs_230.000_240.000.wav	[0;31mERROR:[0m [youtube] R6CFuOkc5bs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YR6hvGnBe83g_150.000_160.000.wav	[0;31mERROR:[0m [youtube] R6hvGnBe83g: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YR6uJIh1BBgY_10.000_20.000.wav	[0;31mERROR:[0m [youtube] R6uJIh1BBgY: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YR8z8J9klk70_0.000_10.000.wav	[0;31mERROR:[0m [youtube] R8z8J9klk70: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRAZ1yEBSfW0_330.000_340.000.wav	[0;31mERROR:[0m [youtube] RAZ1yEBSfW0: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRB_IKXQ2Zas_460.000_470.000.wav	[0;31mERROR:[0m [youtube] RB_IKXQ2Zas: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRDsBlSkg3Oo_120.000_130.000.wav	[0;31mERROR:[0m [youtube] RDsBlSkg3Oo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRFoZchyu208_270.000_280.000.wav	[0;31mERROR:[0m [youtube] RFoZchyu208: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRFonmp_xOsU_150.000_160.000.wav	[0;31mERROR:[0m [youtube] RFonmp_xOsU: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRGT2asxKz3I_10.000_20.000.wav	[0;31mERROR:[0m [youtube] RGT2asxKz3I: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRGoMJq3VNns_30.000_40.000.wav	[0;31mERROR:[0m [youtube] RGoMJq3VNns: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRIck1O3XaeI_40.000_50.000.wav	[0;31mERROR:[0m [youtube] RIck1O3XaeI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRNLxJGbEiio_500.000_510.000.wav	[0;31mERROR:[0m [youtube] RNLxJGbEiio: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRPgSqBZOoTg_90.000_100.000.wav	[0;31mERROR:[0m [youtube] RPgSqBZOoTg: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRR3FbZ_HvuE_10.000_20.000.wav	[0;31mERROR:[0m [youtube] RR3FbZ_HvuE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRS69W4hoy3Y_60.000_70.000.wav	[0;31mERROR:[0m [youtube] RS69W4hoy3Y: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRUcfFrNch9c_0.000_10.000.wav	[0;31mERROR:[0m [youtube] RUcfFrNch9c: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRbe5IJvJBjo_0.000_10.000.wav	[0;31mERROR:[0m [youtube] Rbe5IJvJBjo: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRcQDQW_txbM_50.000_60.000.wav	[0;31mERROR:[0m [youtube] RcQDQW_txbM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRcUJQ2z0MQI_60.000_70.000.wav	[0;31mERROR:[0m [youtube] RcUJQ2z0MQI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YReiQ6M7dmyM_10.000_20.000.wav	[0;31mERROR:[0m [youtube] ReiQ6M7dmyM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRh9pe7evQOs_20.000_30.000.wav	[0;31mERROR:[0m [youtube] Rh9pe7evQOs: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRmRAPmFxwPE_0.000_10.000.wav	[0;31mERROR:[0m [youtube] RmRAPmFxwPE: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRnz7wcUoog8_10.000_20.000.wav	[0;31mERROR:[0m [youtube] Rnz7wcUoog8: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRsbryvgMFoI_50.000_60.000.wav	[0;31mERROR:[0m [youtube] RsbryvgMFoI: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRsxTBTGO6Ps_140.000_150.000.wav	[0;31mERROR:[0m [youtube] RsxTBTGO6Ps: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
YRuGPY3xqhkM_150.000_160.000.wav	[0;31mERROR:[0m [youtube] RuGPY3xqhkM: Unable to download API page: <urlopen error Tunnel connection failed: 503 Service Unavailable> (caused by URLError(OSError('Tunnel connection failed: 503 Service Unavailable')))
